time,value
2023-01-01T01:56:46.341,0.2453
2023-01-01T01:57:18.037,0.2454
2023-01-01T01:57:50.355,0.2455
2023-01-01T01:58:50.351,0.2454
2023-01-01T01:58:50.354,0.2455
2023-01-01T01:58:50.354,0.2454
2023-01-01T01:59:40.491,0.2453
2023-01-01T02:00:04.600,0.2452
2023-01-01T02:00:24.226,0.2451
2023-01-01T02:01:07.718,0.2452
2023-01-01T02:01:37.091,0.2451
2023-01-01T02:01:40.733,0.245
2023-01-01T02:01:56.136,0.2451
2023-01-01T02:02:46.173,0.2451
2023-01-01T02:03:36.223,0.2451
2023-01-01T02:04:27.795,0.245
2023-01-01T02:04:28.556,0.2449
2023-01-01T02:05:18.723,0.2449
2023-01-01T02:05:49.697,0.245
2023-01-01T02:06:44.454,0.2451
2023-01-01T02:07:34.473,0.2451
2023-01-01T02:08:24.573,0.2451
2023-01-01T02:08:37.099,0.2452
2023-01-01T02:09:27.123,0.2452
2023-01-01T02:10:02.390,0.2453
2023-01-01T02:10:52.423,0.2453
2023-01-01T02:11:42.423,0.2453
2023-01-01T02:12:32.473,0.2453
2023-01-01T02:13:22.573,0.2453
2023-01-01T02:13:46.353,0.2454
2023-01-01T02:13:55.651,0.2455
2023-01-01T02:14:01.424,0.2456
2023-01-01T02:14:04.066,0.2457
2023-01-01T02:14:04.068,0.2456
2023-01-01T02:14:04.072,0.2457
2023-01-01T02:14:10.970,0.2458
2023-01-01T02:14:11.367,0.2459
2023-01-01T02:14:18.200,0.2458
2023-01-01T02:14:23.137,0.2457
2023-01-01T02:14:57.786,0.2458
2023-01-01T02:14:57.789,0.2457
2023-01-01T02:14:57.792,0.2458
2023-01-01T02:14:59.215,0.2459
2023-01-01T02:15:24.926,0.2458
2023-01-01T02:16:14.973,0.2458
2023-01-01T02:17:02.468,0.2457
2023-01-01T02:17:52.523,0.2457
2023-01-01T02:18:42.573,0.2457
2023-01-01T02:19:32.623,0.2457
2023-01-01T02:19:50.023,0.2458
2023-01-01T02:20:40.023,0.2458
2023-01-01T02:20:53.163,0.2459
2023-01-01T02:21:20.413,0.2458
2023-01-01T02:22:10.423,0.2458
2023-01-01T02:23:00.473,0.2458
2023-01-01T02:23:50.523,0.2458
2023-01-01T02:24:40.573,0.2458
2023-01-01T02:25:30.673,0.2458
2023-01-01T02:26:10.391,0.2459
2023-01-01T02:27:00.423,0.2459
2023-01-01T02:27:50.423,0.2459
2023-01-01T02:28:40.473,0.2459
2023-01-01T02:29:30.574,0.2459
2023-01-01T02:30:20.623,0.2459
2023-01-01T02:31:10.873,0.2459
2023-01-01T02:32:10.797,0.246
2023-01-01T02:33:00.823,0.246
2023-01-01T02:33:27.147,0.2461
2023-01-01T02:34:07.325,0.2462
2023-01-01T02:34:57.374,0.2462
2023-01-01T02:35:40.191,0.2461
2023-01-01T02:36:30.223,0.2461
2023-01-01T02:36:50.239,0.246
2023-01-01T02:37:40.274,0.246
2023-01-01T02:38:30.373,0.246
2023-01-01T02:39:20.423,0.246
2023-01-01T02:40:10.015,0.2459
2023-01-01T02:41:00.674,0.2459
2023-01-01T02:41:54.342,0.246
2023-01-01T02:42:44.373,0.246
2023-01-01T02:43:23.648,0.2459
2023-01-01T02:44:13.723,0.2459
2023-01-01T02:45:03.879,0.246
2023-01-01T02:45:03.885,0.2459
2023-01-01T02:45:03.894,0.246
2023-01-01T02:45:53.973,0.246
2023-01-01T02:46:46.887,0.2459
2023-01-01T02:47:36.923,0.2459
2023-01-01T02:48:27.023,0.2459
2023-01-01T02:49:17.073,0.2459
2023-01-01T02:50:07.123,0.2459
2023-01-01T02:50:25.894,0.2458
2023-01-01T02:51:15.923,0.2458
2023-01-01T02:52:06.024,0.2458
2023-01-01T02:52:56.073,0.2458
2023-01-01T02:53:46.223,0.2458
2023-01-01T02:54:36.273,0.2458
2023-01-01T02:55:26.323,0.2458
2023-01-01T02:56:16.325,0.2458
2023-01-01T02:57:06.374,0.2458
2023-01-01T02:58:02.549,0.2457
2023-01-01T02:58:02.560,0.2456
2023-01-01T02:58:52.573,0.2456
2023-01-01T02:59:07.083,0.2457
2023-01-01T02:59:57.173,0.2457
2023-01-01T03:00:10.940,0.2456
2023-01-01T03:00:18.991,0.2455
2023-01-01T03:00:26.024,0.2456
2023-01-01T03:00:28.425,0.2455
2023-01-01T03:00:38.567,0.2456
2023-01-01T03:01:22.446,0.2455
2023-01-01T03:01:46.795,0.2456
2023-01-01T03:01:49.117,0.2457
2023-01-01T03:02:09.487,0.2456
2023-01-01T03:02:59.523,0.2456
2023-01-01T03:03:49.523,0.2456
2023-01-01T03:04:11.736,0.2455
2023-01-01T03:04:11.751,0.2454
2023-01-01T03:04:15.583,0.2455
2023-01-01T03:04:15.596,0.2456
2023-01-01T03:05:05.823,0.2456
2023-01-01T03:05:28.113,0.2457
2023-01-01T03:05:57.595,0.2458
2023-01-01T03:06:02.398,0.2457
2023-01-01T03:06:20.415,0.2458
2023-01-01T03:07:10.454,0.2457
2023-01-01T03:08:00.473,0.2457
2023-01-01T03:08:50.473,0.2457
2023-01-01T03:09:40.523,0.2457
2023-01-01T03:10:15.316,0.2456
2023-01-01T03:11:05.373,0.2456
2023-01-01T03:11:55.423,0.2456
2023-01-01T03:12:11.646,0.2457
2023-01-01T03:12:20.519,0.2456
2023-01-01T03:13:10.523,0.2456
2023-01-01T03:14:00.523,0.2456
2023-01-01T03:14:50.524,0.2456
2023-01-01T03:15:41.146,0.2455
2023-01-01T03:15:41.168,0.2454
2023-01-01T03:15:41.553,0.2453
2023-01-01T03:15:42.251,0.2454
2023-01-01T03:15:58.804,0.2455
2023-01-01T03:15:58.812,0.2454
2023-01-01T03:15:58.821,0.2455
2023-01-01T03:16:48.824,0.2455
2023-01-01T03:17:04.654,0.2454
2023-01-01T03:17:23.472,0.2453
2023-01-01T03:18:11.534,0.2454
2023-01-01T03:18:15.107,0.2453
2023-01-01T03:19:05.173,0.2453
2023-01-01T03:19:55.174,0.2453
2023-01-01T03:20:45.223,0.2453
2023-01-01T03:21:11.357,0.2454
2023-01-01T03:21:11.359,0.2453
2023-01-01T03:21:59.899,0.2454
2023-01-01T03:22:16.189,0.2455
2023-01-01T03:22:16.199,0.2454
2023-01-01T03:22:16.212,0.2455
2023-01-01T03:23:11.609,0.2456
2023-01-01T03:23:11.696,0.2455
2023-01-01T03:24:04.617,0.2454
2023-01-01T03:24:57.009,0.2453
2023-01-01T03:25:47.023,0.2453
2023-01-01T03:26:37.023,0.2453
2023-01-01T03:27:27.073,0.2453
2023-01-01T03:27:48.374,0.2454
2023-01-01T03:28:38.423,0.2454
2023-01-01T03:29:28.473,0.2454
2023-01-01T03:30:05.091,0.2453
2023-01-01T03:30:55.123,0.2453
2023-01-01T03:31:45.173,0.2453
2023-01-01T03:32:35.223,0.2453
2023-01-01T03:33:07.789,0.2454
2023-01-01T03:33:07.791,0.2453
2023-01-01T03:33:07.796,0.2454
2023-01-01T03:33:07.796,0.2453
2023-01-01T03:33:07.797,0.2454
2023-01-01T03:33:57.823,0.2454
2023-01-01T03:34:47.825,0.2454
2023-01-01T03:35:37.873,0.2454
2023-01-01T03:36:27.923,0.2454
2023-01-01T03:37:17.924,0.2454
2023-01-01T03:38:07.973,0.2454
2023-01-01T03:38:27.545,0.2455
2023-01-01T03:39:17.573,0.2455
2023-01-01T03:40:07.623,0.2455
2023-01-01T03:40:33.062,0.2454
2023-01-01T03:41:23.223,0.2454
2023-01-01T03:42:13.273,0.2454
2023-01-01T03:43:03.323,0.2454
2023-01-01T03:43:37.202,0.2455
2023-01-01T03:44:27.323,0.2455
2023-01-01T03:45:17.373,0.2455
2023-01-01T03:46:04.873,0.2454
2023-01-01T03:46:54.873,0.2454
2023-01-01T03:47:45.073,0.2454
2023-01-01T03:48:35.173,0.2454
2023-01-01T03:49:25.224,0.2454
2023-01-01T03:50:15.273,0.2454
2023-01-01T03:50:54.170,0.2453
2023-01-01T03:51:44.324,0.2453
2023-01-01T03:52:34.374,0.2453
2023-01-01T03:53:24.423,0.2453
2023-01-01T03:54:14.473,0.2453
2023-01-01T03:54:40.334,0.2454
2023-01-01T03:54:40.363,0.2455
2023-01-01T03:54:51.910,0.2456
2023-01-01T03:54:55.549,0.2455
2023-01-01T03:55:45.573,0.2455
2023-01-01T03:56:35.573,0.2455
2023-01-01T03:57:25.623,0.2455
2023-01-01T03:58:15.674,0.2455
2023-01-01T03:59:05.723,0.2455
2023-01-01T03:59:31.855,0.2454
2023-01-01T03:59:52.552,0.2455
2023-01-01T04:00:42.573,0.2455
2023-01-01T04:01:17.939,0.2454
2023-01-01T04:02:07.973,0.2454
2023-01-01T04:02:58.023,0.2454
2023-01-01T04:03:14.309,0.2455
2023-01-01T04:03:18.562,0.2454
2023-01-01T04:04:08.673,0.2454
2023-01-01T04:04:58.773,0.2454
2023-01-01T04:05:48.823,0.2454
2023-01-01T04:06:28.974,0.2453
2023-01-01T04:07:19.224,0.2453
2023-01-01T04:07:48.362,0.2452
2023-01-01T04:07:56.683,0.2451
2023-01-01T04:08:02.062,0.245
2023-01-01T04:08:54.711,0.2451
2023-01-01T04:09:07.231,0.245
2023-01-01T04:10:02.048,0.2449
2023-01-01T04:10:52.123,0.2449
2023-01-01T04:11:42.123,0.2449
2023-01-01T04:12:28.413,0.245
2023-01-01T04:13:18.473,0.245
2023-01-01T04:13:32.431,0.2449
2023-01-01T04:14:00.857,0.2448
2023-01-01T04:14:48.775,0.2449
2023-01-01T04:15:38.824,0.2449
2023-01-01T04:16:24.602,0.2448
2023-01-01T04:17:14.623,0.2448
2023-01-01T04:18:04.623,0.2448
2023-01-01T04:18:54.673,0.2448
2023-01-01T04:19:20.128,0.2449
2023-01-01T04:19:30.675,0.2448
2023-01-01T04:19:41.349,0.2447
2023-01-01T04:19:49.488,0.2446
2023-01-01T04:20:13.030,0.2445
2023-01-01T04:20:20.375,0.2446
2023-01-01T04:20:24.286,0.2445
2023-01-01T04:20:45.665,0.2446
2023-01-01T04:21:14.311,0.2445
2023-01-01T04:21:31.796,0.2446
2023-01-01T04:21:38.019,0.2445
2023-01-01T04:21:46.487,0.2446
2023-01-01T04:21:48.065,0.2447
2023-01-01T04:22:38.123,0.2447
2023-01-01T04:23:28.223,0.2447
2023-01-01T04:24:18.224,0.2447
2023-01-01T04:25:08.273,0.2447
2023-01-01T04:26:07.330,0.2448
2023-01-01T04:26:22.356,0.2449
2023-01-01T04:27:12.373,0.2449
2023-01-01T04:28:02.374,0.2449
2023-01-01T04:28:52.423,0.2449
2023-01-01T04:29:32.193,0.2448
2023-01-01T04:30:22.273,0.2448
2023-01-01T04:31:12.374,0.2448
2023-01-01T04:32:02.423,0.2448
2023-01-01T04:32:52.473,0.2448
2023-01-01T04:33:44.204,0.2449
2023-01-01T04:34:34.223,0.2449
2023-01-01T04:35:24.273,0.2449
2023-01-01T04:36:14.323,0.2449
2023-01-01T04:37:04.374,0.2449
2023-01-01T04:37:54.474,0.2449
2023-01-01T04:38:44.523,0.2449
2023-01-01T04:39:34.574,0.2449
2023-01-01T04:40:24.623,0.2449
2023-01-01T04:41:14.624,0.2449
2023-01-01T04:42:09.056,0.2448
2023-01-01T04:42:59.073,0.2448
2023-01-01T04:43:49.074,0.2448
2023-01-01T04:44:13.799,0.2447
2023-01-01T04:44:19.108,0.2446
2023-01-01T04:45:09.673,0.2446
2023-01-01T04:45:59.723,0.2446
2023-01-01T04:46:49.773,0.2446
2023-01-01T04:47:39.774,0.2446
2023-01-01T04:48:29.823,0.2446
2023-01-01T04:49:19.873,0.2446
2023-01-01T04:50:09.923,0.2446
2023-01-01T04:50:51.640,0.2447
2023-01-01T04:50:51.916,0.2448
2023-01-01T04:51:42.373,0.2448
2023-01-01T04:52:32.473,0.2448
2023-01-01T04:52:57.406,0.2447
2023-01-01T04:53:47.423,0.2447
2023-01-01T04:54:37.473,0.2447
2023-01-01T04:55:27.523,0.2447
2023-01-01T04:56:17.623,0.2447
2023-01-01T04:57:07.673,0.2447
2023-01-01T04:57:57.723,0.2447
2023-01-01T04:58:47.723,0.2447
2023-01-01T04:59:37.612,0.2446
2023-01-01T04:59:39.836,0.2445
2023-01-01T04:59:47.299,0.2446
2023-01-01T04:59:47.431,0.2447
2023-01-01T05:00:05.868,0.2446
2023-01-01T05:00:55.873,0.2446
2023-01-01T05:01:45.873,0.2446
2023-01-01T05:02:35.923,0.2446
2023-01-01T05:03:25.973,0.2446
2023-01-01T05:04:16.023,0.2446
2023-01-01T05:04:42.315,0.2447
2023-01-01T05:05:32.323,0.2447
2023-01-01T05:06:22.072,0.2448
2023-01-01T05:07:12.074,0.2448
2023-01-01T05:08:02.123,0.2448
2023-01-01T05:08:52.124,0.2448
2023-01-01T05:09:42.173,0.2448
2023-01-01T05:10:08.925,0.2447
2023-01-01T05:10:58.973,0.2447
2023-01-01T05:11:48.973,0.2447
2023-01-01T05:12:05.916,0.2448
2023-01-01T05:12:05.924,0.2449
2023-01-01T05:12:06.026,0.245
2023-01-01T05:12:39.074,0.2451
2023-01-01T05:13:29.123,0.2451
2023-01-01T05:14:19.223,0.2451
2023-01-01T05:15:00.834,0.2452
2023-01-01T05:15:50.873,0.2452
2023-01-01T05:16:40.973,0.2452
2023-01-01T05:17:31.073,0.2452
2023-01-01T05:18:21.124,0.2452
2023-01-01T05:19:11.173,0.2452
2023-01-01T05:19:21.892,0.2451
2023-01-01T05:20:08.510,0.245
2023-01-01T05:20:58.523,0.245
2023-01-01T05:21:48.573,0.245
2023-01-01T05:22:35.390,0.2449
2023-01-01T05:23:25.473,0.2449
2023-01-01T05:24:15.523,0.2449
2023-01-01T05:24:40.530,0.245
2023-01-01T05:24:40.534,0.2449
2023-01-01T05:24:40.547,0.245
2023-01-01T05:24:55.194,0.2451
2023-01-01T05:25:45.223,0.2451
2023-01-01T05:26:35.273,0.2451
2023-01-01T05:27:25.273,0.2451
2023-01-01T05:28:15.274,0.2451
2023-01-01T05:29:05.323,0.2451
2023-01-01T05:29:55.373,0.2451
2023-01-01T05:30:45.423,0.2451
2023-01-01T05:31:35.473,0.2451
2023-01-01T05:31:53.320,0.245
2023-01-01T05:32:43.324,0.245
2023-01-01T05:33:33.374,0.245
2023-01-01T05:34:23.423,0.245
2023-01-01T05:35:13.473,0.245
2023-01-01T05:36:03.523,0.245
2023-01-01T05:36:53.523,0.245
2023-01-01T05:37:43.623,0.245
2023-01-01T05:38:33.673,0.245
2023-01-01T05:39:26.778,0.2449
2023-01-01T05:40:16.823,0.2449
2023-01-01T05:40:29.228,0.2448
2023-01-01T05:40:29.249,0.2447
2023-01-01T05:40:37.472,0.2446
2023-01-01T05:41:23.148,0.2447
2023-01-01T05:41:23.150,0.2446
2023-01-01T05:41:23.167,0.2447
2023-01-01T05:42:14.484,0.2446
2023-01-01T05:43:04.624,0.2446
2023-01-01T05:43:54.673,0.2446
2023-01-01T05:44:44.773,0.2446
2023-01-01T05:44:57.099,0.2447
2023-01-01T05:45:47.123,0.2447
2023-01-01T05:46:42.852,0.2448
2023-01-01T05:47:17.293,0.2449
2023-01-01T05:48:07.324,0.2449
2023-01-01T05:48:30.965,0.245
2023-01-01T05:49:04.456,0.2449
2023-01-01T05:49:54.473,0.2449
2023-01-01T05:50:44.890,0.245
2023-01-01T05:51:35.223,0.245
2023-01-01T05:52:01.482,0.2449
2023-01-01T05:52:51.523,0.2449
2023-01-01T05:53:41.523,0.2449
2023-01-01T05:54:31.524,0.2449
2023-01-01T05:55:21.573,0.2449
2023-01-01T05:55:42.801,0.2448
2023-01-01T05:55:42.802,0.2447
2023-01-01T05:55:42.806,0.2448
2023-01-01T05:55:42.825,0.2447
2023-01-01T05:55:43.139,0.2446
2023-01-01T05:56:33.324,0.2446
2023-01-01T05:56:44.569,0.2447
2023-01-01T05:57:34.573,0.2447
2023-01-01T05:58:24.623,0.2447
2023-01-01T05:58:35.162,0.2446
2023-01-01T05:59:25.223,0.2446
2023-01-01T06:00:02.399,0.2447
2023-01-01T06:00:40.878,0.2448
2023-01-01T06:01:30.923,0.2448
2023-01-01T06:02:01.666,0.2449
2023-01-01T06:02:07.920,0.2448
2023-01-01T06:02:57.923,0.2448
2023-01-01T06:03:45.287,0.2449
2023-01-01T06:03:45.292,0.2448
2023-01-01T06:03:45.297,0.2449
2023-01-01T06:04:35.324,0.2449
2023-01-01T06:05:25.373,0.2449
2023-01-01T06:06:15.473,0.2449
2023-01-01T06:07:05.523,0.2449
2023-01-01T06:07:32.282,0.2448
2023-01-01T06:08:22.373,0.2448
2023-01-01T06:09:07.318,0.2449
2023-01-01T06:09:57.323,0.2449
2023-01-01T06:10:47.373,0.2449
2023-01-01T06:11:37.423,0.2449
2023-01-01T06:11:52.845,0.2448
2023-01-01T06:12:42.923,0.2448
2023-01-01T06:13:33.123,0.2448
2023-01-01T06:14:04.031,0.2449
2023-01-01T06:14:54.073,0.2449
2023-01-01T06:15:44.273,0.2449
2023-01-01T06:16:34.274,0.2449
2023-01-01T06:17:24.323,0.2449
2023-01-01T06:18:14.373,0.2449
2023-01-01T06:19:04.473,0.2449
2023-01-01T06:19:54.523,0.2449
2023-01-01T06:20:16.880,0.2448
2023-01-01T06:21:07.173,0.2448
2023-01-01T06:21:35.165,0.2447
2023-01-01T06:22:25.174,0.2447
2023-01-01T06:23:15.223,0.2447
2023-01-01T06:24:05.223,0.2447
2023-01-01T06:24:55.274,0.2447
2023-01-01T06:25:47.769,0.2448
2023-01-01T06:26:37.773,0.2448
2023-01-01T06:27:10.421,0.2447
2023-01-01T06:28:00.773,0.2447
2023-01-01T06:28:19.514,0.2448
2023-01-01T06:28:19.666,0.2449
2023-01-01T06:29:03.296,0.245
2023-01-01T06:29:11.757,0.2449
2023-01-01T06:30:01.773,0.2449
2023-01-01T06:30:51.823,0.2449
2023-01-01T06:31:41.823,0.2449
2023-01-01T06:32:31.823,0.2449
2023-01-01T06:33:06.724,0.2448
2023-01-01T06:33:38.751,0.2447
2023-01-01T06:34:28.773,0.2447
2023-01-01T06:35:18.823,0.2447
2023-01-01T06:35:29.201,0.2446
2023-01-01T06:35:29.371,0.2445
2023-01-01T06:35:42.008,0.2444
2023-01-01T06:36:32.023,0.2444
2023-01-01T06:37:22.073,0.2444
2023-01-01T06:38:12.223,0.2444
2023-01-01T06:39:02.273,0.2444
2023-01-01T06:39:52.323,0.2444
2023-01-01T06:40:42.373,0.2444
2023-01-01T06:41:00.593,0.2445
2023-01-01T06:41:44.936,0.2446
2023-01-01T06:42:34.973,0.2446
2023-01-01T06:43:24.973,0.2446
2023-01-01T06:44:01.542,0.2447
