time,value
2024-04-08T16:32:54.533,0.6097
2024-04-08T16:41:30.557,0.6109
2024-04-08T16:50:58.294,0.6102
2024-04-08T17:01:25.212,0.6118
2024-04-08T17:06:28.629,0.613
2024-04-08T17:09:13.178,0.6122
2024-04-08T17:15:29.704,0.6108
2024-04-08T17:24:58.486,0.6102
2024-04-08T17:32:38.537,0.6098
2024-04-08T17:45:24.501,0.6116
2024-04-08T17:55:28.145,0.6129
2024-04-08T18:01:41.561,0.6142
2024-04-08T18:09:25.724,0.614
2024-04-08T18:19:57.413,0.6133
2024-04-08T18:34:31.311,0.6133
2024-04-08T18:47:06.940,0.613
2024-04-08T18:59:28.020,0.6129
2024-04-08T19:09:57.789,0.6142
2024-04-08T19:21:12.780,0.6141
2024-04-08T19:28:21.461,0.6148
2024-04-08T19:40:50.128,0.6143
2024-04-08T19:58:38.551,0.6142
2024-04-08T20:05:39.803,0.6146
2024-04-08T20:17:22.495,0.613
2024-04-08T20:30:33.892,0.6128
2024-04-08T20:50:10.897,0.6133
2024-04-08T21:07:00.089,0.6149
2024-04-08T21:12:45.811,0.6162
2024-04-08T21:19:02.209,0.615
2024-04-08T21:32:05.604,0.6149
2024-04-08T21:45:51.754,0.6139
2024-04-08T22:00:12.031,0.615
2024-04-08T22:15:19.527,0.6161
2024-04-08T22:30:32.311,0.6153
2024-04-08T22:47:31.713,0.6136
2024-04-08T23:05:11.025,0.6143
2024-04-08T23:29:07.505,0.6143
2024-04-08T23:43:07.971,0.6141
2024-04-09T00:03:05.112,0.6137
2024-04-09T00:18:08.796,0.6153
2024-04-09T00:27:00.959,0.612
2024-04-09T00:33:49.646,0.612
2024-04-09T00:37:21.568,0.6157
2024-04-09T00:45:29.529,0.6129
2024-04-09T00:58:07.118,0.6118
2024-04-09T01:05:23.780,0.6098
2024-04-09T01:06:22.934,0.6078
2024-04-09T01:08:12.510,0.6081
2024-04-09T01:11:44.477,0.6064
2024-04-09T01:15:39.885,0.6082
2024-04-09T01:18:49.647,0.6074
2024-04-09T01:24:47.452,0.6095
2024-04-09T01:34:20.268,0.6104
2024-04-09T01:50:06.188,0.6106
2024-04-09T02:08:42.684,0.6094
2024-04-09T02:21:34.316,0.6118
2024-04-09T02:27:22.936,0.6132
2024-04-09T02:38:32.425,0.6115
2024-04-09T03:00:57.562,0.6115
2024-04-09T03:17:31.656,0.6115
2024-04-09T03:33:35.916,0.6094
2024-04-09T03:46:27.240,0.607
2024-04-09T04:03:48.766,0.6072
2024-04-09T04:16:13.009,0.6059
2024-04-09T04:19:09.308,0.6062
2024-04-09T04:34:15.578,0.6075
2024-04-09T04:48:14.154,0.6101
2024-04-09T05:03:51.051,0.6115
2024-04-09T05:19:17.028,0.612
2024-04-09T05:31:32.309,0.6127
2024-04-09T05:41:14.817,0.6092
2024-04-09T05:50:16.642,0.6115
2024-04-09T06:06:37.640,0.6115
2024-04-09T06:18:39.785,0.6121
2024-04-09T06:24:58.210,0.6096
2024-04-09T06:36:25.950,0.6095
2024-04-09T06:39:25.021,0.6064
2024-04-09T06:40:19.396,0.6049
2024-04-09T06:42:22.475,0.6039
2024-04-09T06:43:23.066,0.6048
2024-04-09T06:47:41.474,0.6065
2024-04-09T06:55:06.218,0.6067
2024-04-09T06:59:32.849,0.6054
2024-04-09T07:08:56.589,0.607
2024-04-09T07:15:39.414,0.6069
2024-04-09T07:19:04.663,0.6038
2024-04-09T07:20:59.430,0.6029
2024-04-09T07:25:36.010,0.6017
2024-04-09T07:30:45.608,0.6015
2024-04-09T07:33:36.317,0.6032
2024-04-09T07:36:41.807,0.6047
2024-04-09T07:37:30.531,0.6055
2024-04-09T07:43:19.480,0.6042
2024-04-09T07:46:28.046,0.601
2024-04-09T07:50:48.681,0.6048
2024-04-09T07:58:32.889,0.6046
2024-04-09T07:59:08.438,0.6021
2024-04-09T08:01:58.466,0.6009
2024-04-09T08:05:20.558,0.6017
2024-04-09T08:07:26.070,0.6
2024-04-09T08:07:40.663,0.5994
2024-04-09T08:08:21.239,0.5988
2024-04-09T08:08:58.261,0.5971
2024-04-09T08:09:25.486,0.5964
2024-04-09T08:09:43.830,0.5959
2024-04-09T08:10:15.701,0.596
2024-04-09T08:11:02.504,0.5955
2024-04-09T08:12:16.670,0.5951
2024-04-09T08:14:37.612,0.5977
2024-04-09T08:17:09.182,0.6
2024-04-09T08:19:18.200,0.6015
2024-04-09T08:23:40.967,0.6021
2024-04-09T08:27:54.080,0.6017
2024-04-09T08:36:20.084,0.6025
2024-04-09T08:45:27.574,0.6018
2024-04-09T08:53:59.256,0.6041
2024-04-09T08:58:59.512,0.6051
2024-04-09T09:04:21.569,0.6062
2024-04-09T09:12:03.426,0.6057
2024-04-09T09:15:51.269,0.608
2024-04-09T09:20:52.901,0.6079
2024-04-09T09:25:11.042,0.6098
2024-04-09T09:30:40.614,0.6082
2024-04-09T09:38:35.499,0.606
2024-04-09T09:47:24.076,0.6042
2024-04-09T09:51:37.822,0.6032
2024-04-09T10:01:28.224,0.6048
2024-04-09T10:10:37.929,0.6022
2024-04-09T10:19:03.835,0.6037
2024-04-09T10:26:37.928,0.6032
2024-04-09T10:38:22.799,0.6041
2024-04-09T10:48:07.724,0.6062
2024-04-09T11:03:30.390,0.6071
2024-04-09T11:10:09.018,0.6084
2024-04-09T11:15:39.847,0.6102
2024-04-09T11:20:47.658,0.6082
2024-04-09T11:34:40.857,0.6091
2024-04-09T11:45:25.832,0.6086
2024-04-09T11:53:56.864,0.6109
2024-04-09T12:01:12.801,0.6123
2024-04-09T12:05:35.267,0.6137
2024-04-09T12:06:39.076,0.6153
2024-04-09T12:07:57.451,0.6158
2024-04-09T12:08:16.682,0.6161
2024-04-09T12:09:46.204,0.6179
2024-04-09T12:10:34.621,0.6168
2024-04-09T12:13:23.010,0.6175
2024-04-09T12:14:18.637,0.6193
2024-04-09T12:16:25.597,0.6181
2024-04-09T12:18:37.146,0.6153
2024-04-09T12:21:50.635,0.6163
2024-04-09T12:27:12.940,0.616
2024-04-09T12:31:57.054,0.6186
2024-04-09T12:34:49.740,0.618
2024-04-09T12:36:46.590,0.6197
2024-04-09T12:38:23.020,0.6206
2024-04-09T12:39:54.469,0.6196
2024-04-09T12:42:44.995,0.621
2024-04-09T12:43:30.604,0.6222
2024-04-09T12:45:18.876,0.6223
2024-04-09T12:47:54.774,0.6222
2024-04-09T12:50:06.226,0.6236
2024-04-09T12:51:28.067,0.6236
2024-04-09T12:54:00.669,0.6217
2024-04-09T12:57:04.026,0.6227
2024-04-09T12:58:37.313,0.6233
2024-04-09T13:01:48.628,0.6223
2024-04-09T13:05:02.254,0.6209
2024-04-09T13:05:31.766,0.6197
2024-04-09T13:05:42.406,0.6193
2024-04-09T13:09:00.915,0.6188
2024-04-09T13:11:54.788,0.6185
2024-04-09T13:17:31.897,0.6192
2024-04-09T13:23:29.395,0.6169
2024-04-09T13:30:01.026,0.6167
2024-04-09T13:33:12.181,0.6202
2024-04-09T13:36:11.020,0.6172
2024-04-09T13:44:33.343,0.6155
2024-04-09T13:46:26.488,0.6135
2024-04-09T13:47:06.386,0.6125
2024-04-09T13:48:53.561,0.6108
2024-04-09T13:50:08.802,0.6109
2024-04-09T13:52:52.246,0.611
2024-04-09T13:55:54.778,0.6094
2024-04-09T13:56:57.057,0.6082
2024-04-09T13:59:53.498,0.6076
2024-04-09T14:00:58.380,0.6061
2024-04-09T14:01:59.185,0.607
2024-04-09T14:02:54.650,0.6097
2024-04-09T14:04:41.227,0.6114
2024-04-09T14:06:15.076,0.614
2024-04-09T14:10:26.901,0.6137
2024-04-09T14:15:41.032,0.616
2024-04-09T14:21:14.935,0.613
2024-04-09T14:26:38.475,0.6108
2024-04-09T14:29:17.223,0.6082
2024-04-09T14:30:40.899,0.6064
2024-04-09T14:31:56.254,0.6056
2024-04-09T14:34:27.804,0.6041
2024-04-09T14:35:55.019,0.6026
2024-04-09T14:37:30.514,0.6012
2024-04-09T14:38:31.388,0.602
2024-04-09T14:40:21.980,0.6
2024-04-09T14:41:47.840,0.5992
2024-04-09T14:42:15.990,0.5981
2024-04-09T14:42:49.681,0.5965
2024-04-09T14:43:29.010,0.599
2024-04-09T14:44:20.190,0.5985
2024-04-09T14:45:42.931,0.601
2024-04-09T14:46:58.388,0.5988
2024-04-09T14:48:41.313,0.596
2024-04-09T14:49:15.362,0.5956
2024-04-09T14:50:22.413,0.5974
2024-04-09T14:52:03.473,0.5994
2024-04-09T14:53:55.087,0.6002
2024-04-09T14:57:29.055,0.5977
2024-04-09T15:01:30.299,0.5987
2024-04-09T15:05:29.559,0.5966
2024-04-09T15:09:08.034,0.5961
2024-04-09T15:10:36.533,0.5945
2024-04-09T15:11:21.047,0.5933
2024-04-09T15:12:13.119,0.5931
2024-04-09T15:14:44.899,0.5956
2024-04-09T15:16:50.686,0.5954
2024-04-09T15:18:11.134,0.5954
2024-04-09T15:20:07.437,0.5971
2024-04-09T15:24:59.501,0.5969
2024-04-09T15:30:01.192,0.5955
2024-04-09T15:34:02.244,0.5973
2024-04-09T15:36:39.743,0.599
2024-04-09T15:41:52.058,0.5995
2024-04-09T15:46:55.634,0.6016
2024-04-09T15:49:18.435,0.6041
2024-04-09T15:55:52.391,0.6036
2024-04-09T16:00:23.092,0.6061
2024-04-09T16:03:57.459,0.6046
2024-04-09T16:10:06.956,0.6028
2024-04-09T16:15:49.277,0.6046
2024-04-09T16:16:25.906,0.6049
2024-04-09T16:20:11.830,0.6039
2024-04-09T16:27:48.693,0.6061
2024-04-09T16:34:42.168,0.6041
2024-04-09T16:41:58.782,0.6011
2024-04-09T16:46:11.600,0.5992
2024-04-09T16:50:53.622,0.5985
2024-04-09T16:54:05.924,0.6
2024-04-09T17:00:49.728,0.6002
2024-04-09T17:05:46.317,0.6002
2024-04-09T17:10:53.308,0.5989
2024-04-09T17:11:59.265,0.595
2024-04-09T17:13:18.212,0.597
2024-04-09T17:18:17.174,0.5995
2024-04-09T17:21:58.991,0.6021
2024-04-09T17:27:24.602,0.6032
2024-04-09T17:33:01.648,0.6044
2024-04-09T17:47:30.319,0.6019
2024-04-09T18:00:52.788,0.6019
2024-04-09T18:13:19.797,0.6025
2024-04-09T18:26:53.277,0.6021
2024-04-09T18:41:42.784,0.6006
2024-04-09T18:54:56.971,0.6006
2024-04-09T19:05:33.111,0.6011
2024-04-09T19:20:39.935,0.5991
2024-04-09T19:30:01.463,0.6017
2024-04-09T19:44:03.227,0.5993
2024-04-09T19:51:36.933,0.5983
2024-04-09T20:01:42.301,0.6005
2024-04-09T20:13:33.822,0.6012
2024-04-09T20:22:58.242,0.6024
2024-04-09T20:41:35.959,0.6016
2024-04-09T20:56:14.148,0.6001
2024-04-09T21:07:05.196,0.5977
2024-04-09T21:14:38.778,0.5971
2024-04-09T21:22:14.115,0.5956
2024-04-09T21:31:25.201,0.5969
2024-04-09T21:44:03.105,0.5973
2024-04-09T22:02:15.819,0.5975
2024-04-09T22:15:01.558,0.5947
2024-04-09T22:31:35.133,0.5957
2024-04-09T22:53:20.837,0.5968
2024-04-09T23:10:10.714,0.5947
2024-04-09T23:18:19.830,0.5931
2024-04-09T23:25:43.281,0.5924
2024-04-09T23:31:32.233,0.5914
2024-04-09T23:35:54.518,0.5906
2024-04-09T23:49:16.699,0.593
2024-04-10T00:00:30.761,0.5907
2024-04-10T00:04:43.416,0.5901
2024-04-10T00:05:00.332,0.5894
2024-04-10T00:12:58.490,0.593
2024-04-10T00:27:06.634,0.5937
2024-04-10T00:36:15.058,0.5923
2024-04-10T00:50:21.561,0.5919
2024-04-10T01:02:51.981,0.5896
2024-04-10T01:06:40.940,0.5879
2024-04-10T01:10:00.182,0.5874
2024-04-10T01:16:04.460,0.587
2024-04-10T01:18:40.106,0.586
2024-04-10T01:23:03.849,0.585
2024-04-10T01:26:29.039,0.5846
2024-04-10T01:30:23.270,0.5883
2024-04-10T01:39:09.115,0.585
2024-04-10T01:41:26.041,0.5834
2024-04-10T01:45:37.003,0.5826
2024-04-10T01:51:07.289,0.5847
2024-04-10T01:55:16.432,0.5891
2024-04-10T02:01:42.382,0.5891
2024-04-10T02:05:50.858,0.5895
2024-04-10T02:17:15.631,0.5865
2024-04-10T02:23:40.289,0.5862
2024-04-10T02:30:30.638,0.584
2024-04-10T02:35:57.037,0.5837
2024-04-10T02:40:30.385,0.582
2024-04-10T02:41:55.660,0.5815
2024-04-10T02:43:56.775,0.5805
2024-04-10T02:45:34.387,0.58
2024-04-10T02:46:03.035,0.5793
2024-04-10T02:47:06.772,0.5797
2024-04-10T02:50:36.358,0.5799
2024-04-10T02:52:39.880,0.5775
2024-04-10T02:53:25.758,0.577
2024-04-10T02:54:41.194,0.5766
2024-04-10T02:56:48.206,0.5773
2024-04-10T03:00:26.784,0.5766
2024-04-10T03:03:17.522,0.577
2024-04-10T03:06:35.118,0.5757
2024-04-10T03:07:39.354,0.5752
2024-04-10T03:09:46.185,0.5759
2024-04-10T03:13:05.498,0.5756
2024-04-10T03:19:20.499,0.5792
2024-04-10T03:24:00.945,0.5763
2024-04-10T03:26:20.295,0.5774
2024-04-10T03:32:22.168,0.5783
2024-04-10T03:36:11.586,0.5793
2024-04-10T03:40:14.003,0.579
2024-04-10T03:47:38.788,0.5797
2024-04-10T03:52:47.871,0.581
2024-04-10T04:01:44.292,0.5814
2024-04-10T04:07:13.671,0.58
2024-04-10T04:16:02.560,0.5808
2024-04-10T04:26:09.039,0.5819
2024-04-10T04:41:42.361,0.5819
2024-04-10T04:56:43.934,0.583
2024-04-10T05:05:28.071,0.585
2024-04-10T05:14:58.055,0.5863
2024-04-10T05:21:18.366,0.5856
2024-04-10T05:31:37.760,0.5871
2024-04-10T05:40:13.236,0.5877
2024-04-10T05:51:40.969,0.5868
2024-04-10T06:06:29.970,0.5856
2024-04-10T06:21:08.283,0.5876
2024-04-10T06:27:58.295,0.5895
2024-04-10T06:31:42.061,0.5901
2024-04-10T06:43:45.052,0.588
2024-04-10T06:56:26.587,0.5865
2024-04-10T07:05:58,0.5864
2024-04-10T07:17:07.260,0.5856
2024-04-10T07:25:21.513,0.5836
2024-04-10T07:32:45.906,0.5846
2024-04-10T07:40:04.880,0.5855
2024-04-10T07:40:48.038,0.5825
2024-04-10T07:40:52.478,0.5815
2024-04-10T07:43:01.850,0.5826
2024-04-10T07:50:55.902,0.583
2024-04-10T08:00:08.831,0.584
2024-04-10T08:04:30.472,0.58
2024-04-10T08:05:41.482,0.5786
2024-04-10T08:08:59.506,0.58
2024-04-10T08:18:23.029,0.5797
2024-04-10T08:23:51.824,0.582
2024-04-10T08:30:36.407,0.5823
2024-04-10T08:39:05.103,0.5797
2024-04-10T08:51:07.940,0.5792
2024-04-10T09:03:40.804,0.5802
2024-04-10T09:17:45.607,0.5817
2024-04-10T09:33:41.600,0.5809
2024-04-10T09:45:54.997,0.58
2024-04-10T09:56:07.527,0.5802
2024-04-10T10:07:32.443,0.579
2024-04-10T10:12:41.068,0.5774
2024-04-10T10:16:38.087,0.5752
2024-04-10T10:17:58.579,0.5744
2024-04-10T10:23:04.957,0.5745
2024-04-10T10:29:22.597,0.5754
2024-04-10T10:36:37.488,0.5741
2024-04-10T10:45:14.284,0.5766
2024-04-10T10:51:39.200,0.5741
2024-04-10T10:53:03.573,0.5776
2024-04-10T10:53:29.675,0.5793
2024-04-10T10:54:17.715,0.5794
2024-04-10T11:02:02.977,0.5762
2024-04-10T11:12:10.980,0.5775
2024-04-10T11:30:54.414,0.578
2024-04-10T11:41:23.986,0.577
2024-04-10T11:57:03.563,0.5773
2024-04-10T12:01:07.322,0.5784
2024-04-10T12:08:05.712,0.578
2024-04-10T12:11:35.944,0.5783
2024-04-10T12:15:38.860,0.575
2024-04-10T12:20:38.314,0.574
2024-04-10T12:25:09.034,0.5729
2024-04-10T12:29:06.643,0.5728
2024-04-10T12:29:57.399,0.5767
2024-04-10T12:30:10.915,0.5736
2024-04-10T12:30:20.868,0.5737
2024-04-10T12:30:32.497,0.5718
2024-04-10T12:30:44.505,0.5709
2024-04-10T12:31:03.520,0.5699
2024-04-10T12:31:15.849,0.5695
2024-04-10T12:31:35.865,0.5706
2024-04-10T12:32:17.519,0.5689
2024-04-10T12:32:49.971,0.5679
2024-04-10T12:33:21.617,0.5692
2024-04-10T12:34:05.549,0.5681
2024-04-10T12:35:11.979,0.5687
2024-04-10T12:36:31.788,0.5678
2024-04-10T12:37:05.092,0.5666
2024-04-10T12:37:27.894,0.5653
2024-04-10T12:37:37.953,0.5639
2024-04-10T12:38:04.986,0.5644
2024-04-10T12:38:32.635,0.5641
2024-04-10T12:39:06.852,0.5637
2024-04-10T12:39:21.249,0.5621
2024-04-10T12:39:38.205,0.5608
2024-04-10T12:39:43.186,0.56
2024-04-10T12:39:50.551,0.5596
2024-04-10T12:39:55.636,0.5601
2024-04-10T12:40:01.666,0.558
2024-04-10T12:40:05.644,0.5587
2024-04-10T12:40:15.457,0.5608
2024-04-10T12:40:30.254,0.5618
2024-04-10T12:40:53.761,0.5632
2024-04-10T12:41:31.913,0.5637
2024-04-10T12:42:08.719,0.5641
2024-04-10T12:42:52.873,0.5647
2024-04-10T12:43:59.723,0.5646
2024-04-10T12:45:15.568,0.5647
2024-04-10T12:46:35.695,0.5671
2024-04-10T12:47:37.990,0.5669
2024-04-10T12:50:02.383,0.5689
2024-04-10T12:50:58.519,0.5675
2024-04-10T12:53:42.148,0.5688
2024-04-10T12:56:37.915,0.5675
2024-04-10T12:58:16.508,0.5668
2024-04-10T13:01:42.022,0.5661
2024-04-10T13:05:29.314,0.5654
2024-04-10T13:09:46.037,0.5634
2024-04-10T13:14:05.796,0.5638
2024-04-10T13:19:31.989,0.5661
2024-04-10T13:24:35.513,0.5647
2024-04-10T13:32:13.276,0.5663
2024-04-10T13:37:48.439,0.5658
2024-04-10T13:43:47.815,0.5673
2024-04-10T13:47:14.622,0.5652
2024-04-10T13:50:12.660,0.5637
2024-04-10T13:53:59.296,0.5677
2024-04-10T13:56:36.940,0.5687
2024-04-10T13:59:34.884,0.5692
2024-04-10T14:02:10.989,0.5676
2024-04-10T14:09:06.480,0.5682
2024-04-10T14:12:40.825,0.5692
2024-04-10T14:14:47.586,0.5686
2024-04-10T14:18:02.548,0.5695
2024-04-10T14:21:23.536,0.5704
2024-04-10T14:22:22.081,0.5707
2024-04-10T14:24:12.826,0.5711
2024-04-10T14:25:19.765,0.5718
2024-04-10T14:26:35.089,0.5722
2024-04-10T14:28:14.369,0.5716
2024-04-10T14:30:21.588,0.5717
2024-04-10T14:32:10.139,0.5704
2024-04-10T14:34:19.360,0.5708
2024-04-10T14:37:19.438,0.5707
2024-04-10T14:41:14.117,0.5735
2024-04-10T14:41:54.813,0.5742
2024-04-10T14:44:06.568,0.5745
2024-04-10T14:47:15.266,0.5753
2024-04-10T14:50:31.390,0.574
2024-04-10T14:53:56.153,0.5737
2024-04-10T14:56:13.292,0.5728
2024-04-10T15:00:15.089,0.5737
2024-04-10T15:02:41.812,0.5719
2024-04-10T15:04:54.497,0.5705
2024-04-10T15:07:46.834,0.5712
2024-04-10T15:11:50.428,0.5699
2024-04-10T15:16:17.956,0.5711
2024-04-10T15:20:18.585,0.5703
2024-04-10T15:25:14.043,0.5706
2024-04-10T15:30:01.646,0.5727
2024-04-10T15:32:59.585,0.5719
2024-04-10T15:36:35.701,0.5737
2024-04-10T15:43:19.132,0.5712
2024-04-10T15:50:10.482,0.5715
2024-04-10T15:56:03.689,0.5732
2024-04-10T16:01:42.377,0.5728
2024-04-10T16:05:42.199,0.5742
2024-04-10T16:13:06.624,0.5735
2024-04-10T16:16:25.309,0.5723
2024-04-10T16:18:01.326,0.5714
2024-04-10T16:24:34.291,0.5719
2024-04-10T16:31:35.960,0.5737
2024-04-10T16:34:44.029,0.576
2024-04-10T16:39:38.499,0.5769
2024-04-10T16:42:08.317,0.5773
2024-04-10T16:45:02.647,0.5786
2024-04-10T16:48:59.053,0.579
2024-04-10T16:52:09.269,0.5802
2024-04-10T16:54:31.567,0.5812
2024-04-10T16:58:35.985,0.5822
2024-04-10T16:59:46.439,0.5816
2024-04-10T17:03:24.974,0.5804
2024-04-10T17:08:53.788,0.581
2024-04-10T17:13:30.946,0.5804
2024-04-10T17:21:04.927,0.5832
2024-04-10T17:22:26.284,0.5849
2024-04-10T17:29:05.097,0.584
2024-04-10T17:36:41.099,0.5812
2024-04-10T17:43:15.229,0.5807
2024-04-10T17:53:57.628,0.5808
2024-04-10T18:02:09.641,0.58
2024-04-10T18:10:50.170,0.58
2024-04-10T18:17:53.329,0.579
2024-04-10T18:22:04.155,0.5777
2024-04-10T18:30:15.690,0.576
2024-04-10T18:33:25.611,0.5744
2024-04-10T18:40:08.117,0.5768
2024-04-10T18:49:45.355,0.5763
2024-04-10T19:02:49.357,0.5752
2024-04-10T19:19:09.680,0.577
2024-04-10T19:32:04.667,0.5782
2024-04-10T19:44:28.046,0.58
2024-04-10T19:51:43.096,0.5814
2024-04-10T19:57:59.788,0.5825
2024-04-10T20:04:12.619,0.5819
2024-04-10T20:14:37.291,0.583
2024-04-10T20:22:16.859,0.5846
2024-04-10T20:35:29.899,0.583
2024-04-10T20:49:01.721,0.5822
2024-04-10T21:06:58.463,0.5834
2024-04-10T21:20:19.024,0.581
2024-04-10T21:40:22.019,0.5814
2024-04-10T21:52:23.407,0.5807
2024-04-10T22:02:04.674,0.5839
2024-04-10T22:07:09.938,0.5849
2024-04-10T22:10:52.072,0.5863
2024-04-10T22:21:02.871,0.5871
2024-04-10T22:24:49.752,0.5888
2024-04-10T22:28:19.787,0.5896
2024-04-10T22:33:18.282,0.5877
2024-04-10T22:42:02.465,0.5881
2024-04-10T22:53:14.389,0.5863
2024-04-10T23:05:04.359,0.586
2024-04-10T23:17:20.177,0.5849
2024-04-10T23:30:25.727,0.5863
2024-04-10T23:52:18.098,0.5856
2024-04-11T00:04:38.295,0.5849
2024-04-11T00:12:12.688,0.586
2024-04-11T00:24:05.617,0.5855
2024-04-11T00:36:09.293,0.5877
2024-04-11T00:50:58.358,0.5872
2024-04-11T00:58:58.772,0.59
2024-04-11T01:08:49.132,0.5879
2024-04-11T01:24:09.426,0.5887
2024-04-11T01:32:23.714,0.5868
2024-04-11T01:44:03.101,0.5863
2024-04-11T02:01:08.536,0.5848
2024-04-11T02:16:25.500,0.5865
2024-04-11T02:32:58.731,0.5855
2024-04-11T02:46:01.712,0.5875
2024-04-11T02:50:56.360,0.5858
2024-04-11T03:01:00.382,0.5875
2024-04-11T03:20:06.902,0.5866
2024-04-11T03:36:07.664,0.5889
2024-04-11T03:47:36.930,0.5879
2024-04-11T04:06:04.719,0.5865
2024-04-11T04:18:38.642,0.5842
2024-04-11T04:36:24.002,0.5838
2024-04-11T04:48:28.656,0.584
2024-04-11T04:59:12.476,0.5857
2024-04-11T05:14:31.802,0.5875
2024-04-11T05:31:15.311,0.586
2024-04-11T05:48:40.226,0.5854
2024-04-11T06:06:19.742,0.5876
2024-04-11T06:15:30.684,0.5888
2024-04-11T06:33:12.446,0.5888
2024-04-11T06:46:49.825,0.5894
2024-04-11T06:58:01.397,0.5896
2024-04-11T07:04:45.996,0.59
2024-04-11T07:06:39.030,0.5908
2024-04-11T07:08:47.232,0.5918
2024-04-11T07:14:53.480,0.5911
2024-04-11T07:20:42.515,0.593
2024-04-11T07:29:04.377,0.592
2024-04-11T07:39:23.997,0.5908
2024-04-11T07:52:31.528,0.592
2024-04-11T08:09:00.167,0.5911
2024-04-11T08:27:59.612,0.5918
2024-04-11T08:40:54.566,0.593
2024-04-11T08:48:41.215,0.594
2024-04-11T09:01:05.497,0.5933
2024-04-11T09:09:55.555,0.5921
2024-04-11T09:24:24.289,0.5914
2024-04-11T09:34:31.613,0.5908
2024-04-11T09:49:17.715,0.59
2024-04-11T09:58:05.462,0.5883
2024-04-11T10:06:25.529,0.5904
2024-04-11T10:25:45.116,0.5904
2024-04-11T10:42:30.797,0.5879
2024-04-11T10:55:09.499,0.5879
2024-04-11T11:03:26.982,0.5865
2024-04-11T11:14:08.288,0.5865
2024-04-11T11:26:46.914,0.5863
2024-04-11T11:32:05.652,0.5855
2024-04-11T11:37:45.825,0.5844
2024-04-11T11:40:28.829,0.5825
2024-04-11T11:42:04.639,0.5823
2024-04-11T11:45:57.930,0.5838
2024-04-11T11:52:55.682,0.5828
2024-04-11T11:56:46.376,0.5815
2024-04-11T11:59:02.121,0.581
2024-04-11T12:01:59.170,0.582
2024-04-11T12:13:34.427,0.5824
2024-04-11T12:26:13.735,0.5814
2024-04-11T12:30:06.340,0.581
2024-04-11T12:31:14.918,0.5843
2024-04-11T12:34:47.216,0.5869
2024-04-11T12:40:53.202,0.5877
2024-04-11T12:47:37.506,0.5849
2024-04-11T12:56:30.334,0.5864
2024-04-11T13:07:32.118,0.588
2024-04-11T13:15:54.921,0.5888
2024-04-11T13:25:28.995,0.5853
2024-04-11T13:34:14.126,0.5884
2024-04-11T13:38:55.485,0.5849
2024-04-11T13:40:27.717,0.5819
2024-04-11T13:42:44.135,0.581
2024-04-11T13:44:11.462,0.5809
2024-04-11T13:45:30.322,0.581
2024-04-11T13:47:11.190,0.579
2024-04-11T13:48:14.083,0.5783
2024-04-11T13:51:57.366,0.5804
2024-04-11T13:56:11.521,0.5826
2024-04-11T14:00:55.997,0.5819
2024-04-11T14:10:10.530,0.5825
2024-04-11T14:15:35.187,0.5794
2024-04-11T14:18:55.437,0.5777
2024-04-11T14:21:33.949,0.578
2024-04-11T14:29:47.042,0.5773
2024-04-11T14:32:06.494,0.5798
2024-04-11T14:39:46.300,0.5803
2024-04-11T14:49:16.793,0.581
2024-04-11T15:00:31.870,0.5796
2024-04-11T15:09:06.829,0.581
2024-04-11T15:17:09.744,0.581
2024-04-11T15:27:44.539,0.5812
2024-04-11T15:38:28.800,0.5807
2024-04-11T15:45:09.272,0.5814
2024-04-11T15:55:44.448,0.5796
2024-04-11T16:06:29.167,0.5816
2024-04-11T16:18:31.697,0.5804
2024-04-11T16:28:13.882,0.5775
2024-04-11T16:37:43.388,0.5764
2024-04-11T16:42:19.931,0.5774
2024-04-11T16:49:38.270,0.577
2024-04-11T16:51:41.947,0.5797
2024-04-11T16:59:46.949,0.5794
2024-04-11T17:06:28.017,0.5815
2024-04-11T17:14:04.011,0.5809
2024-04-11T17:25:51.335,0.5828
2024-04-11T17:36:30.874,0.5824
2024-04-11T17:51:51.157,0.5836
2024-04-11T18:07:46.309,0.5834
2024-04-11T18:19:55.776,0.5816
2024-04-11T18:32:22.162,0.5792
2024-04-11T18:46:48.574,0.5806
2024-04-11T19:00:20.346,0.5808
2024-04-11T19:16:58.916,0.5809
2024-04-11T19:25:31.310,0.5826
2024-04-11T19:36:44.692,0.5833
2024-04-11T19:51:01.365,0.5825
2024-04-11T20:06:22.338,0.5832
2024-04-11T20:20:57.472,0.584
2024-04-11T20:22:45.139,0.5864
2024-04-11T20:23:10.050,0.5875
2024-04-11T20:32:35.233,0.5875
2024-04-11T20:43:58.728,0.5885
2024-04-11T21:00:36.979,0.5889
2024-04-11T21:10:38.302,0.59
2024-04-11T21:16:17.765,0.5898
2024-04-11T21:16:33.039,0.587
2024-04-11T21:21:56.355,0.5863
2024-04-11T21:33:55.590,0.5858
2024-04-11T21:51:56.027,0.5856
2024-04-11T22:05:14.999,0.5858
2024-04-11T22:21:57.648,0.5864
2024-04-11T22:38:30.249,0.5853
2024-04-11T22:51:10.734,0.5852
2024-04-11T23:08:02.988,0.5871
2024-04-11T23:26:16.223,0.584
2024-04-11T23:50:49.768,0.5859
2024-04-12T00:02:30.527,0.5868
2024-04-12T00:11:35.093,0.5878
2024-04-12T00:24:07.557,0.5867
2024-04-12T00:40:12.399,0.5869
2024-04-12T00:58:29.352,0.588
