time,value
2023-01-01T00:34:08.956,0.2445
2023-01-01T00:34:08.960,0.2446
2023-01-01T00:34:08.975,0.2445
2023-01-01T00:34:10.324,0.2446
2023-01-01T00:34:11.076,0.2445
2023-01-01T00:34:50.998,0.2444
2023-01-01T00:34:53.156,0.2443
2023-01-01T00:34:56.287,0.2444
2023-01-01T00:35:26.931,0.2443
2023-01-01T00:35:49.710,0.2442
2023-01-01T00:35:49.714,0.2443
2023-01-01T00:35:49.724,0.2442
2023-01-01T00:35:49.727,0.2443
2023-01-01T00:35:49.877,0.2442
2023-01-01T00:35:49.882,0.2443
2023-01-01T00:35:51.179,0.2442
2023-01-01T00:35:58.082,0.2443
2023-01-01T00:36:20.410,0.2442
2023-01-01T00:36:20.749,0.2441
2023-01-01T00:36:27.080,0.2442
2023-01-01T00:36:30.279,0.2443
2023-01-01T00:36:48.427,0.2442
2023-01-01T00:37:21.037,0.2441
2023-01-01T00:37:38.354,0.2442
2023-01-01T00:37:42.993,0.2443
2023-01-01T00:38:16.910,0.2444
2023-01-01T00:38:17.413,0.2445
2023-01-01T00:38:19.170,0.2444
2023-01-01T00:38:28.666,0.2445
2023-01-01T00:39:10.817,0.2444
2023-01-01T00:39:16.674,0.2445
2023-01-01T00:39:41.561,0.2446
2023-01-01T00:40:09.977,0.2445
2023-01-01T00:41:00.023,0.2445
2023-01-01T00:41:12.280,0.2444
2023-01-01T00:41:20.119,0.2443
2023-01-01T00:41:35.171,0.2444
2023-01-01T00:42:25.174,0.2444
2023-01-01T00:43:15.223,0.2444
2023-01-01T00:44:13.947,0.2443
2023-01-01T00:45:00.092,0.2442
2023-01-01T00:45:42.818,0.2443
2023-01-01T00:46:15.033,0.2444
2023-01-01T00:47:05.073,0.2444
2023-01-01T00:47:38.898,0.2445
2023-01-01T00:48:07.270,0.2446
2023-01-01T00:48:57.273,0.2446
2023-01-01T00:49:28.285,0.2445
2023-01-01T00:50:18.323,0.2445
2023-01-01T00:51:08.373,0.2445
2023-01-01T00:51:58.374,0.2445
2023-01-01T00:52:48.423,0.2445
2023-01-01T00:53:38.473,0.2445
2023-01-01T00:54:12.551,0.2446
2023-01-01T00:55:02.573,0.2446
2023-01-01T00:55:52.623,0.2446
2023-01-01T00:56:10.360,0.2445
2023-01-01T00:56:10.360,0.2446
2023-01-01T00:56:10.363,0.2445
2023-01-01T00:57:00.373,0.2445
2023-01-01T00:57:50.373,0.2445
2023-01-01T00:58:40.423,0.2445
2023-01-01T00:59:30.473,0.2445
2023-01-01T01:00:20.523,0.2445
2023-01-01T01:01:10.573,0.2445
2023-01-01T01:02:00.673,0.2445
2023-01-01T01:02:50.723,0.2445
2023-01-01T01:03:40.773,0.2445
2023-01-01T01:04:38.251,0.2444
2023-01-01T01:04:38.293,0.2443
2023-01-01T01:05:18.838,0.2444
2023-01-01T01:06:08.873,0.2444
2023-01-01T01:06:58.873,0.2444
2023-01-01T01:07:48.923,0.2444
2023-01-01T01:08:38.974,0.2444
2023-01-01T01:09:36.281,0.2445
2023-01-01T01:09:44.274,0.2446
2023-01-01T01:10:34.573,0.2446
2023-01-01T01:10:56.971,0.2445
2023-01-01T01:11:47.173,0.2445
2023-01-01T01:12:33.732,0.2444
2023-01-01T01:13:23.923,0.2444
2023-01-01T01:14:13.973,0.2444
2023-01-01T01:15:04.023,0.2444
2023-01-01T01:15:39.203,0.2445
2023-01-01T01:16:17.194,0.2446
2023-01-01T01:16:40.310,0.2445
2023-01-01T01:17:30.323,0.2445
2023-01-01T01:17:59.619,0.2446
2023-01-01T01:18:49.773,0.2446
2023-01-01T01:19:39.823,0.2446
2023-01-01T01:20:29.923,0.2446
2023-01-01T01:21:08.344,0.2445
2023-01-01T01:21:35.725,0.2444
2023-01-01T01:22:26.423,0.2444
2023-01-01T01:23:16.473,0.2444
2023-01-01T01:24:13.008,0.2445
2023-01-01T01:25:03.023,0.2445
2023-01-01T01:25:53.073,0.2445
2023-01-01T01:26:43.073,0.2445
2023-01-01T01:27:33.123,0.2445
2023-01-01T01:28:23.124,0.2445
2023-01-01T01:29:13.173,0.2445
2023-01-01T01:30:03.173,0.2445
2023-01-01T01:31:00.670,0.2444
2023-01-01T01:31:51.818,0.2445
2023-01-01T01:32:41.874,0.2445
2023-01-01T01:33:10.751,0.2444
2023-01-01T01:33:32.551,0.2443
2023-01-01T01:33:34.274,0.2444
2023-01-01T01:34:24.323,0.2444
2023-01-01T01:35:14.373,0.2444
2023-01-01T01:35:40.519,0.2445
2023-01-01T01:36:04.679,0.2446
2023-01-01T01:36:13.828,0.2445
2023-01-01T01:37:04.273,0.2445
2023-01-01T01:37:54.273,0.2445
2023-01-01T01:38:44.323,0.2445
2023-01-01T01:39:34.423,0.2445
2023-01-01T01:40:29.251,0.2446
2023-01-01T01:41:20.473,0.2446
2023-01-01T01:41:55.077,0.2447
2023-01-01T01:42:45.173,0.2447
2023-01-01T01:43:11.126,0.2448
2023-01-01T01:44:01.223,0.2448
2023-01-01T01:44:51.223,0.2448
2023-01-01T01:45:41.223,0.2448
2023-01-01T01:46:31.274,0.2448
2023-01-01T01:46:53.018,0.2449
2023-01-01T01:47:43.073,0.2449
2023-01-01T01:48:11.239,0.245
2023-01-01T01:49:01.323,0.245
2023-01-01T01:49:32.304,0.2451
2023-01-01T01:50:22.373,0.2451
2023-01-01T01:51:12.424,0.2451
2023-01-01T01:52:01.740,0.245
2023-01-01T01:52:52.173,0.245
2023-01-01T01:53:42.173,0.245
2023-01-01T01:54:32.223,0.245
2023-01-01T01:55:22.274,0.245
2023-01-01T01:56:12.373,0.245
2023-01-01T01:56:40.624,0.2451
2023-01-01T01:56:46.342,0.2452
2023-01-01T01:57:18.039,0.2453
2023-01-01T01:57:50.356,0.2454
2023-01-01T01:58:50.351,0.2453
2023-01-01T01:59:40.487,0.2452
2023-01-01T02:00:04.600,0.2451
2023-01-01T02:00:24.221,0.245
2023-01-01T02:01:07.718,0.2451
2023-01-01T02:01:37.091,0.245
2023-01-01T02:01:40.732,0.2449
2023-01-01T02:01:56.140,0.245
2023-01-01T02:02:46.173,0.245
2023-01-01T02:03:36.223,0.245
2023-01-01T02:04:27.791,0.2449
2023-01-01T02:04:28.551,0.2448
2023-01-01T02:05:18.723,0.2448
2023-01-01T02:05:49.698,0.2449
2023-01-01T02:06:44.459,0.245
2023-01-01T02:07:34.473,0.245
2023-01-01T02:08:24.573,0.245
2023-01-01T02:08:37.104,0.2451
2023-01-01T02:09:27.123,0.2451
2023-01-01T02:10:02.391,0.2452
2023-01-01T02:10:52.423,0.2452
2023-01-01T02:11:42.473,0.2452
2023-01-01T02:12:32.523,0.2452
2023-01-01T02:13:22.573,0.2452
2023-01-01T02:13:46.359,0.2453
2023-01-01T02:13:55.655,0.2454
2023-01-01T02:14:01.429,0.2455
2023-01-01T02:14:04.077,0.2456
2023-01-01T02:14:10.984,0.2457
2023-01-01T02:14:11.367,0.2458
2023-01-01T02:14:18.199,0.2457
2023-01-01T02:14:23.137,0.2456
2023-01-01T02:14:57.792,0.2457
2023-01-01T02:14:59.215,0.2458
2023-01-01T02:15:24.922,0.2457
2023-01-01T02:16:14.924,0.2457
2023-01-01T02:17:02.464,0.2456
2023-01-01T02:17:52.573,0.2456
2023-01-01T02:18:42.623,0.2456
2023-01-01T02:19:32.673,0.2456
2023-01-01T02:19:50.024,0.2457
2023-01-01T02:20:40.123,0.2457
2023-01-01T02:20:53.167,0.2458
2023-01-01T02:21:20.,0.2457
2023-01-01T02:22:10.423,0.2457
2023-01-01T02:23:00.473,0.2457
2023-01-01T02:23:50.573,0.2457
2023-01-01T02:24:40.673,0.2457
2023-01-01T02:25:30.723,0.2457
2023-01-01T02:26:10.394,0.2458
2023-01-01T02:27:00.523,0.2458
2023-01-01T02:27:50.573,0.2458
2023-01-01T02:28:40.623,0.2458
2023-01-01T02:29:30.673,0.2458
2023-01-01T02:30:20.673,0.2458
2023-01-01T02:31:11.073,0.2458
2023-01-01T02:32:10.798,0.2459
2023-01-01T02:33:00.823,0.2459
2023-01-01T02:33:27.152,0.246
2023-01-01T02:34:07.325,0.2461
2023-01-01T02:34:57.423,0.2461
2023-01-01T02:35:40.191,0.246
2023-01-01T02:36:30.223,0.246
2023-01-01T02:36:50.235,0.2459
2023-01-01T02:37:40.373,0.2459
2023-01-01T02:38:30.473,0.2459
2023-01-01T02:39:20.523,0.2459
2023-01-01T02:40:10.015,0.2458
2023-01-01T02:41:01.373,0.2458
2023-01-01T02:41:54.345,0.2459
2023-01-01T02:42:44.373,0.2459
2023-01-01T02:43:23.648,0.2458
2023-01-01T02:44:13.723,0.2458
2023-01-01T02:45:03.896,0.2459
2023-01-01T02:45:53.973,0.2459
2023-01-01T02:46:46.886,0.2458
2023-01-01T02:47:36.923,0.2458
2023-01-01T02:48:27.023,0.2458
2023-01-01T02:49:17.073,0.2458
2023-01-01T02:50:07.123,0.2458
2023-01-01T02:50:25.892,0.2457
2023-01-01T02:51:15.923,0.2457
2023-01-01T02:52:06.024,0.2457
2023-01-01T02:52:56.073,0.2457
2023-01-01T02:53:46.223,0.2457
2023-01-01T02:54:36.273,0.2457
2023-01-01T02:55:26.323,0.2457
2023-01-01T02:56:16.325,0.2457
2023-01-01T02:57:06.374,0.2457
2023-01-01T02:58:02.544,0.2456
2023-01-01T02:58:02.558,0.2455
2023-01-01T02:58:52.573,0.2455
2023-01-01T02:59:07.088,0.2456
2023-01-01T02:59:57.173,0.2456
2023-01-01T03:00:10.940,0.2455
2023-01-01T03:00:18.990,0.2454
2023-01-01T03:00:26.029,0.2455
2023-01-01T03:00:28.425,0.2454
2023-01-01T03:00:38.571,0.2455
2023-01-01T03:01:22.445,0.2454
2023-01-01T03:01:46.800,0.2455
2023-01-01T03:01:49.117,0.2456
2023-01-01T03:02:09.486,0.2455
2023-01-01T03:02:59.523,0.2455
2023-01-01T03:03:49.573,0.2455
2023-01-01T03:04:11.736,0.2454
2023-01-01T03:04:11.751,0.2453
2023-01-01T03:04:15.583,0.2454
2023-01-01T03:04:15.597,0.2455
2023-01-01T03:05:05.923,0.2455
2023-01-01T03:05:28.117,0.2456
2023-01-01T03:05:57.597,0.2457
2023-01-01T03:06:02.395,0.2456
2023-01-01T03:06:20.421,0.2457
2023-01-01T03:07:10.452,0.2456
2023-01-01T03:08:00.473,0.2456
2023-01-01T03:08:50.573,0.2456
2023-01-01T03:09:40.573,0.2456
2023-01-01T03:10:15.272,0.2455
2023-01-01T03:11:05.273,0.2455
2023-01-01T03:11:55.323,0.2455
2023-01-01T03:12:11.651,0.2456
2023-01-01T03:12:18.468,0.2455
2023-01-01T03:12:18.475,0.2456
2023-01-01T03:12:20.510,0.2455
2023-01-01T03:13:10.523,0.2455
2023-01-01T03:14:00.573,0.2455
2023-01-01T03:14:50.623,0.2455
2023-01-01T03:15:41.146,0.2454
2023-01-01T03:15:41.168,0.2453
2023-01-01T03:15:41.506,0.2452
2023-01-01T03:15:41.511,0.2453
2023-01-01T03:15:41.549,0.2452
2023-01-01T03:15:42.255,0.2453
2023-01-01T03:15:58.821,0.2454
2023-01-01T03:16:48.873,0.2454
2023-01-01T03:17:04.654,0.2453
2023-01-01T03:17:23.467,0.2452
2023-01-01T03:18:11.538,0.2453
2023-01-01T03:18:15.102,0.2452
2023-01-01T03:19:05.173,0.2452
2023-01-01T03:19:55.174,0.2452
2023-01-01T03:20:45.223,0.2452
2023-01-01T03:21:35.273,0.2452
2023-01-01T03:21:59.912,0.2453
2023-01-01T03:22:16.215,0.2454
2023-01-01T03:23:06.673,0.2454
2023-01-01T03:24:04.616,0.2453
2023-01-01T03:24:57.003,0.2452
2023-01-01T03:25:47.023,0.2452
2023-01-01T03:26:37.073,0.2452
2023-01-01T03:27:27.173,0.2452
2023-01-01T03:27:48.375,0.2453
2023-01-01T03:28:38.473,0.2453
2023-01-01T03:29:28.523,0.2453
2023-01-01T03:30:05.087,0.2452
2023-01-01T03:30:55.123,0.2452
2023-01-01T03:31:45.173,0.2452
2023-01-01T03:32:35.223,0.2452
2023-01-01T03:33:07.797,0.2453
2023-01-01T03:33:57.823,0.2453
2023-01-01T03:34:47.825,0.2453
2023-01-01T03:35:37.873,0.2453
2023-01-01T03:36:27.923,0.2453
2023-01-01T03:37:17.973,0.2453
2023-01-01T03:38:08.023,0.2453
2023-01-01T03:38:27.545,0.2454
2023-01-01T03:39:17.573,0.2454
2023-01-01T03:40:07.623,0.2454
2023-01-01T03:40:33.062,0.2453
2023-01-01T03:41:23.373,0.2453
2023-01-01T03:42:13.423,0.2453
2023-01-01T03:43:03.523,0.2453
2023-01-01T03:43:37.203,0.2454
2023-01-01T03:44:27.323,0.2454
2023-01-01T03:45:17.373,0.2454
2023-01-01T03:46:04.871,0.2453
2023-01-01T03:46:55.323,0.2453
2023-01-01T03:47:45.423,0.2453
2023-01-01T03:48:35.473,0.2453
2023-01-01T03:49:25.523,0.2453
2023-01-01T03:50:15.573,0.2453
2023-01-01T03:50:54.169,0.2452
2023-01-01T03:51:44.473,0.2452
2023-01-01T03:52:34.524,0.2452
2023-01-01T03:53:24.573,0.2452
2023-01-01T03:54:14.574,0.2452
2023-01-01T03:54:40.346,0.2453
2023-01-01T03:54:40.379,0.2454
2023-01-01T03:54:51.911,0.2455
2023-01-01T03:54:55.548,0.2454
2023-01-01T03:55:45.573,0.2454
2023-01-01T03:56:35.573,0.2454
2023-01-01T03:57:25.623,0.2454
2023-01-01T03:58:15.674,0.2454
2023-01-01T03:59:05.723,0.2454
2023-01-01T03:59:31.849,0.2453
2023-01-01T03:59:52.557,0.2454
2023-01-01T04:00:42.573,0.2454
2023-01-01T04:01:17.938,0.2453
2023-01-01T04:02:07.973,0.2453
2023-01-01T04:02:58.023,0.2453
2023-01-01T04:03:14.311,0.2454
2023-01-01T04:03:18.558,0.2453
2023-01-01T04:04:08.723,0.2453
2023-01-01T04:04:58.773,0.2453
2023-01-01T04:05:48.823,0.2453
2023-01-01T04:06:28.969,0.2452
2023-01-01T04:07:19.224,0.2452
2023-01-01T04:07:48.362,0.2451
2023-01-01T04:07:56.675,0.245
2023-01-01T04:08:02.058,0.2449
2023-01-01T04:08:54.712,0.245
2023-01-01T04:09:07.228,0.2449
2023-01-01T04:10:02.048,0.2448
2023-01-01T04:10:52.123,0.2448
2023-01-01T04:11:42.123,0.2448
2023-01-01T04:12:28.415,0.2449
2023-01-01T04:13:18.473,0.2449
2023-01-01T04:13:32.425,0.2448
2023-01-01T04:14:00.849,0.2447
2023-01-01T04:14:00.851,0.2448
2023-01-01T04:14:00.852,0.2447
2023-01-01T04:14:48.780,0.2448
2023-01-01T04:15:38.824,0.2448
2023-01-01T04:16:24.602,0.2447
2023-01-01T04:17:14.723,0.2447
2023-01-01T04:18:04.824,0.2447
2023-01-01T04:18:54.873,0.2447
2023-01-01T04:19:20.128,0.2448
2023-01-01T04:19:30.668,0.2447
2023-01-01T04:19:41.323,0.2446
2023-01-01T04:19:41.333,0.2447
2023-01-01T04:19:41.344,0.2446
2023-01-01T04:19:49.487,0.2445
2023-01-01T04:19:50.219,0.2444
2023-01-01T04:19:50.247,0.2445
2023-01-01T04:20:13.026,0.2444
2023-01-01T04:20:20.375,0.2445
2023-01-01T04:20:24.155,0.2444
2023-01-01T04:20:24.159,0.2445
2023-01-01T04:20:24.281,0.2444
2023-01-01T04:20:45.670,0.2445
2023-01-01T04:21:14.306,0.2444
2023-01-01T04:21:31.797,0.2445
2023-01-01T04:21:38.015,0.2444
2023-01-01T04:21:46.487,0.2445
2023-01-01T04:21:48.068,0.2446
2023-01-01T04:22:34.914,0.2445
2023-01-01T04:22:34.914,0.2446
2023-01-01T04:23:24.923,0.2446
2023-01-01T04:24:15.023,0.2446
2023-01-01T04:25:05.073,0.2446
2023-01-01T04:25:55.073,0.2446
2023-01-01T04:26:07.330,0.2447
2023-01-01T04:26:22.357,0.2448
2023-01-01T04:27:12.373,0.2448
2023-01-01T04:28:02.423,0.2448
2023-01-01T04:28:52.473,0.2448
2023-01-01T04:29:32.193,0.2447
2023-01-01T04:30:22.423,0.2447
2023-01-01T04:31:12.473,0.2447
2023-01-01T04:32:02.524,0.2447
2023-01-01T04:32:52.573,0.2447
2023-01-01T04:33:44.209,0.2448
2023-01-01T04:34:34.273,0.2448
2023-01-01T04:35:24.323,0.2448
2023-01-01T04:36:14.373,0.2448
2023-01-01T04:37:04.424,0.2448
2023-01-01T04:37:54.474,0.2448
2023-01-01T04:38:44.523,0.2448
2023-01-01T04:39:34.574,0.2448
2023-01-01T04:40:24.623,0.2448
2023-01-01T04:41:14.624,0.2448
2023-01-01T04:42:09.051,0.2447
2023-01-01T04:42:59.173,0.2447
2023-01-01T04:43:49.223,0.2447
2023-01-01T04:44:13.794,0.2446
2023-01-01T04:44:19.091,0.2445
2023-01-01T04:45:10.873,0.2445
2023-01-01T04:46:00.923,0.2445
2023-01-01T04:46:50.973,0.2445
2023-01-01T04:47:41.023,0.2445
2023-01-01T04:48:31.023,0.2445
2023-01-01T04:49:21.123,0.2445
2023-01-01T04:50:11.173,0.2445
2023-01-01T04:50:51.647,0.2446
2023-01-01T04:50:51.922,0.2447
2023-01-01T04:51:42.473,0.2447
2023-01-01T04:52:32.524,0.2447
2023-01-01T04:52:57.396,0.2446
2023-01-01T04:53:47.423,0.2446
2023-01-01T04:54:37.473,0.2446
2023-01-01T04:55:27.523,0.2446
2023-01-01T04:56:17.623,0.2446
2023-01-01T04:57:07.723,0.2446
2023-01-01T04:57:57.773,0.2446
2023-01-01T04:58:47.773,0.2446
2023-01-01T04:59:37.610,0.2445
2023-01-01T04:59:39.835,0.2444
2023-01-01T04:59:47.302,0.2445
2023-01-01T04:59:47.432,0.2446
2023-01-01T05:00:05.863,0.2445
2023-01-01T05:00:55.873,0.2445
2023-01-01T05:01:45.873,0.2445
2023-01-01T05:02:35.923,0.2445
2023-01-01T05:03:25.973,0.2445
2023-01-01T05:04:16.023,0.2445
2023-01-01T05:04:42.318,0.2446
2023-01-01T05:05:32.323,0.2446
2023-01-01T05:06:22.076,0.2447
2023-01-01T05:07:12.123,0.2447
2023-01-01T05:08:02.123,0.2447
2023-01-01T05:08:52.124,0.2447
2023-01-01T05:09:42.173,0.2447
2023-01-01T05:10:08.918,0.2446
2023-01-01T05:10:58.923,0.2446
2023-01-01T05:11:48.973,0.2446
2023-01-01T05:12:05.917,0.2447
2023-01-01T05:12:05.925,0.2448
2023-01-01T05:12:06.028,0.2449
2023-01-01T05:12:39.079,0.245
2023-01-01T05:13:29.123,0.245
2023-01-01T05:14:19.223,0.245
2023-01-01T05:15:00.836,0.2451
2023-01-01T05:15:50.873,0.2451
2023-01-01T05:16:40.973,0.2451
2023-01-01T05:17:31.073,0.2451
2023-01-01T05:18:21.124,0.2451
2023-01-01T05:19:11.173,0.2451
2023-01-01T05:19:21.891,0.245
2023-01-01T05:20:08.510,0.2449
2023-01-01T05:20:58.574,0.2449
2023-01-01T05:21:48.623,0.2449
2023-01-01T05:22:35.387,0.2448
2023-01-01T05:23:25.473,0.2448
2023-01-01T05:24:15.523,0.2448
2023-01-01T05:24:40.547,0.2449
2023-01-01T05:24:55.198,0.245
2023-01-01T05:25:45.223,0.245
2023-01-01T05:26:35.273,0.245
2023-01-01T05:27:25.273,0.245
2023-01-01T05:28:15.274,0.245
2023-01-01T05:29:05.323,0.245
2023-01-01T05:29:55.373,0.245
2023-01-01T05:30:45.423,0.245
2023-01-01T05:31:35.473,0.245
2023-01-01T05:31:53.316,0.2449
2023-01-01T05:32:43.373,0.2449
2023-01-01T05:33:33.423,0.2449
2023-01-01T05:34:23.473,0.2449
2023-01-01T05:35:13.573,0.2449
2023-01-01T05:36:03.723,0.2449
2023-01-01T05:36:53.823,0.2449
2023-01-01T05:37:43.923,0.2449
2023-01-01T05:38:34.023,0.2449
2023-01-01T05:39:26.775,0.2448
2023-01-01T05:40:16.823,0.2448
2023-01-01T05:40:29.226,0.2447
2023-01-01T05:40:29.246,0.2446
2023-01-01T05:40:37.466,0.2445
2023-01-01T05:41:23.168,0.2446
2023-01-01T05:42:14.479,0.2445
2023-01-01T05:43:04.723,0.2445
2023-01-01T05:43:54.873,0.2445
2023-01-01T05:44:44.923,0.2445
2023-01-01T05:44:57.100,0.2446
2023-01-01T05:45:47.123,0.2446
2023-01-01T05:46:42.858,0.2447
2023-01-01T05:47:17.293,0.2448
2023-01-01T05:48:07.324,0.2448
2023-01-01T05:48:30.969,0.2449
2023-01-01T05:49:04.450,0.2448
2023-01-01T05:49:54.473,0.2448
2023-01-01T05:50:44.892,0.2449
2023-01-01T05:51:35.573,0.2449
2023-01-01T05:52:01.477,0.2448
2023-01-01T05:52:51.523,0.2448
2023-01-01T05:53:41.523,0.2448
2023-01-01T05:54:31.573,0.2448
2023-01-01T05:55:21.623,0.2448
2023-01-01T05:55:42.796,0.2446
2023-01-01T05:55:42.814,0.2447
2023-01-01T05:55:42.821,0.2446
2023-01-01T05:55:43.133,0.2445
2023-01-01T05:56:33.324,0.2445
2023-01-01T05:56:44.570,0.2446
2023-01-01T05:57:35.124,0.2446
2023-01-01T05:58:35.161,0.2445
2023-01-01T05:59:25.223,0.2445
2023-01-01T06:00:02.400,0.2446
2023-01-01T06:00:40.881,0.2447
2023-01-01T06:01:30.923,0.2447
2023-01-01T06:02:01.672,0.2448
2023-01-01T06:02:07.919,0.2447
2023-01-01T06:02:57.923,0.2447
2023-01-01T06:03:45.297,0.2448
2023-01-01T06:04:35.423,0.2448
2023-01-01T06:05:25.473,0.2448
2023-01-01T06:06:15.573,0.2448
2023-01-01T06:07:05.623,0.2448
2023-01-01T06:07:32.277,0.2447
2023-01-01T06:08:22.373,0.2447
2023-01-01T06:09:07.321,0.2448
2023-01-01T06:09:57.323,0.2448
2023-01-01T06:10:47.623,0.2448
2023-01-01T06:11:37.673,0.2448
2023-01-01T06:11:52.835,0.2447
2023-01-01T06:11:52.837,0.2448
2023-01-01T06:11:52.845,0.2447
2023-01-01T06:12:42.923,0.2447
2023-01-01T06:13:33.123,0.2447
2023-01-01T06:14:04.036,0.2448
2023-01-01T06:14:54.373,0.2448
2023-01-01T06:15:44.423,0.2448
2023-01-01T06:16:34.473,0.2448
2023-01-01T06:17:24.523,0.2448
2023-01-01T06:18:14.723,0.2448
2023-01-01T06:19:04.773,0.2448
2023-01-01T06:19:54.823,0.2448
2023-01-01T06:20:16.880,0.2447
2023-01-01T06:21:07.323,0.2447
2023-01-01T06:21:35.164,0.2446
2023-01-01T06:22:25.523,0.2446
2023-01-01T06:23:15.623,0.2446
2023-01-01T06:24:05.673,0.2446
2023-01-01T06:24:55.724,0.2446
2023-01-01T06:25:47.772,0.2447
2023-01-01T06:26:37.773,0.2447
2023-01-01T06:27:10.416,0.2446
2023-01-01T06:28:00.974,0.2446
2023-01-01T06:28:19.514,0.2447
2023-01-01T06:28:19.673,0.2448
2023-01-01T06:29:03.301,0.2449
2023-01-01T06:29:11.751,0.2448
2023-01-01T06:30:01.773,0.2448
2023-01-01T06:30:51.823,0.2448
2023-01-01T06:31:41.823,0.2448
2023-01-01T06:32:31.823,0.2448
2023-01-01T06:33:06.720,0.2447
2023-01-01T06:33:38.743,0.2446
2023-01-01T06:34:28.923,0.2446
2023-01-01T06:35:19.023,0.2446
2023-01-01T06:35:29.198,0.2445
2023-01-01T06:35:29.366,0.2444
2023-01-01T06:35:42.003,0.2443
2023-01-01T06:36:32.023,0.2443
2023-01-01T06:37:22.073,0.2443
2023-01-01T06:38:12.223,0.2443
2023-01-01T06:39:02.273,0.2443
2023-01-01T06:39:52.323,0.2443
2023-01-01T06:40:42.373,0.2443
2023-01-01T06:41:00.596,0.2444
2023-01-01T06:41:44.941,0.2445
2023-01-01T06:42:34.973,0.2445
2023-01-01T06:43:25.023,0.2445
2023-01-01T06:44:01.546,0.2446
2023-01-01T06:45:01.443,0.2445
2023-01-01T06:45:51.473,0.2445
2023-01-01T06:46:41.473,0.2445
2023-01-01T06:47:11.067,0.2444
2023-01-01T06:48:01.074,0.2444
2023-01-01T06:48:51.123,0.2444
2023-01-01T06:49:41.174,0.2444
